Category,text
1,"I believe Comcast has been overcharging their customers with prorating and billing errors. I had cable with Comcast and internet thru Earthlink and the phone with AT& T. After many telemarketing calls from Comcast about the Triple play, I made the switch to go with their Triple play for $99.00 for twelve months which includes digital voice, cable and internet.  Since then my bills have not been correct. I have received bills for Nov. 07 ($286.00) and Dec. 07 ($213.13). The customer service rep told me to just pay what's on my bill, and it will be adjusted next month. I told her I can't afford to pay this bill with errors now, just tell me what I need to pay.  She told me to deduct the adjustments from total but not to be surprised if it shows up as an unpaid balance in my next bill. She said the problem was a glitch in the billing software. There are so many erroneous fees such as intralata $8.77, PCM $5.00, interlata $7.96 and feature pack $15.00--on the digital voice package that came with bundle in Aug. 07, that put my bill higher. When I questioned them in Oct. 07 the customer service rep said, ""Oh, they have been overcharging you; we will credit you for that.""I have been paying my bills in hopes it will get corrected; but the next month comes, and it's even higher. I am sick of calling trying to correct. I have wasted many frustrating hours and anguish over my Comcast bill, and I have overpaid but can't get them to correct the bill for that month. They told me they do not send corrected bills-- just pay the amount on the bill and we will credit you next month."
1,"Comcast of Newtown, 139 N State Street, has raised my bill by adding a franchise fee. It is unfair and unjust!  Why should I pay a franchise fee for my cable company when Comcast owns the franchise?  I don't own the franchise--they do! I have limited cable now, and I cannot afford this increase.  My bill went from $12.30 to $13.60, plus takes and surcharges: total of $14.51. This may seem like a small price, but when you are poor this is horrible.   I am single and barely able to make ends meet. This additional fee is a hardship."
1,"I was amazed to see that another complaint person is experiencing the exact same problem I am, and it happened at the same time.  I have had 12 phone conversations and 2 customer office visits to try and get this corrected.  Each time I am told that it will be taken care of, and still it is not resolved.  I was told just last night that if I did not pay $141.72 of late fees from ***** movies, which they know I did not charge, that my service will be turned off.  Please help me!  My bill is over $700.00.Since August I have been calling Comcast to clear a bill with over $600 worth of **** movies which I didn't order. After calling a couple of times (with no help from their agent), I finally got an agent to see there was a problem with the box, and I couldn't have possibly ordered the movies. The box was changed on Sept. 22. I was hoping to get credited for the movies and was waiting for a letter with the credit--which I didn't get.  In the middle of October my service was disconnected. I called again, and the agent said I was denied the credit. I was reconnected and was in line to get the credit--a form I was supposed to get in the mail which I never got. It's November now, and I got disconnected again. Called Comcast and they say they can't find the form, and my credit was denied. They say I have to wait (without cable, of course) about 3 weeks to see if I get the credit. It's really unfair to me to wait when it was a bad box problem. Can you guys help me out?   "
1,"Comcast is the only cable provider for the area where my wife and I moved. After the initial installation was completed, we had problems with the 1st and 2nd cable receivers installed and also very slow internet speed. It was determined by the 3rd technician that we had a weak signal. He said he would be back in the next day or two to resolve the problem. That didn't happen, and I had to call Comcast and set up another appointment. The 4th tech came and worked on the problem. In the process of fixing the slow speed internet problem, he did something to my computer so that now I have no access to the programs, firewall or anti-virus protection. (These were turned off during his troubleshooting and not turned back on and are still off because I do not have proper authorization. That is what pops up when I try to access.) I contacted the Comcast Damage Claims Dept. and Martin came out and said that it was not a Comcast problem. After which I spoke to his supervisor (I believe his name is Richard), and he said the same thing. They will not take responsibility for the fact that before they did whatever they did in setting up the internet, that they changed the configuration and settings that allow me to use my computer. I am told by Richard that I have to take my computer to a bona fide computer specialist at my expense to get it fixed.  I do not feel that I should have to pay for their improper techniques or inadequacy of computer knowledge that caused this problem. The problem did not exist before they set up the internet, entered my computer and changed my configuration. I have not taken the computer to a specialist yet."
1,"For past 6 to 8 weeks, I have tried to use On Demand to order a pay movie. A box keeps popping up saying I cannot do it, reference 225. I have called and called yet no one does anything. I even spoke to supervisor who assured me it would be fixed. Nothing. I get On Demand because I pay for digital programming yet as of late, I have not even been able to get anyone on the phone, just their commercials over and over. Comcast is the only service I can get. I live in a condo and cannot get dish because the association does not allow installation of dish on the wall for southern exposure. So I feel handcuffed with nowhere to go and no one to provide any service, unless I want to increase my service. Please help me if you can. "
1,I have called Comcast for over a year because my cable connection is not up to the speed they advertised. They have come over and over and fixed the problem for a few days or a few weeks but it always go goes below 400 mps. I pay $50 per month and get very bad service.  Comcast holds a monopoly and they should be held to some standard.
1,I recently moved  and was pleasantly surprised  with the reliable  cable and internet service from Adelphi.    I always had problems with  Comcast at my old home.  My service would go out 2 or 3 times a month or more.   I was disappointed to learn Comcast would be buying Adelphi.  As soon as Comcast took over I began to have problems.  Do these people at Comcast fiddle with the wires all the time or are they just incompetent.
1,"We were wooed by Comcast when we were using satellite service. We owned the all of the equipment. Service with the dish was intermittent depending on the weather. Unfortunately, after getting Comcast cable, we again only had intermittent service - and you pay extra for a home business account. To make matters worse, we have their cable box in our backyard. I have called many times to inform them of damage to our fence from other criminally minded neighbors who keep knocking our fence down to access the box. I certainly would expect to give free service if I was asking someone to keep my equipment on their property. But no, not only would they not match the competitors' rates (after saying they would), we continued to have service intermittently, were treated rudely by representatives, and were told the box would be moved out of the yard. Wow. I just don't feel like a valuable customer. And that's ok. I would rather give my money to a company who cared to have me as a customerMy fence is down again. The box is still open with all of the cable wires exposed. Of course, the kids cannot play in the yard because of the potential danger. Not to mention, in Aug. 2007, they put a new cable wire in outside in an attempt to actually deliver the service we were paying for. There was to be someone over in 3 days' time to bury the cable. But no, it's Dec. 22, 2007 and the cable wire is still hanging off the side of the house, through the yard to the cable box in the farthest back corner."
1," I recently ordered Comcast internet service. When the tech arrived, he started installing the modem. In the middle of the install he received a personal phone call. He proceeded to carry on a conversation with what sounded like his wife during the whole install. I was in the living room when the tech stated, ""You're all set."" He rushed me through the signing of the paper work, and then he bolted out the door. I then went to get online and nothing--my computer wouldn't even boot! I tried over and over to get my computer to boot up, and nothing. I called a tech from the company that built the computer, explained what was going on, and was very upset to find out that the tech fried my mother board! He crossed wires or plugged something into the wrong slot. I am now going round and round with Comcast, their contractors, and back. Everyone is pointing their fingers at others. I lost all use of my computer and gained a $45.00 a month bill for a service I cant even access. Comcast needs to replace my computer."
1,"After months of poor service and numerous calls to Comcast I requested an accounting of everything I have paid since signing up with Comcast, (appx. 18 months). I was told by many Comcast employees that there was no way for them to provide me with that information, and I would have to try and figure it out from the convoluted bill I receive each month. I believe I am being overcharged but have no way to prove it."
1,"Comcast is a nightmare!  They took over Timewarner and soon after jacked up all their prices.  So in Sept. I called to terminate service.  The customer service rep. was rude and basically harassing me about wanting to terminate.  I wanted termination the next day.  Done with her rudeness, I asked to speak to her supervisor and as she transferred me she disconnected my cable.  Every time I have asked to speak to a supervisor with Comcast - there is NEVER one available.  I leave tons of messages, and no one calls me back.  After dealing with that issue I waited for a final bill.  Comcast continued to bill me for dates beyond my termination date.  I made phone calls on top of phone calls and always dealt with people who could not do anything about it or would promise to send me a corrected bill. Finally in October I received a correct bill, but they were trying to bill me late fees of about $5.00.  I refused to pay. The statement was dated 10/13.  After numerous phone calls and emails I finally spoke to someone at Comcast who appeared to have some common sense.  On 10/24 they agreed I owed no late fees, and we discussed my final balance.  I immediately paid the bill.  A couple days ago I received a rude letter from a collection agency claiming I owed about $18.00. I called and they explained that Comcast sent the claim to them on 10/15.  Per their own statement marked 10/13, the late fee was only $5.00; but 2 days later was 18.00?  Hmmm...smells a tad fraudulent to me.  I have made several phone calls again: I had to leave messages, and no one called me back.  I terminated service with these clowns 3 months ago, and they continue to haunt me.  I am not paying for late fees that I do not owe. Comcast was the one who continued to bill me even though I had no service with them.  They are truly a company that does not care about their service or customers--only the $$$$.So now I sit here waiting for this issue to be resolved without it affecting my good credit."
1,"As a Comcast subscriber to phone, internet and digital cable, on 7/25/2007 I stopped digital cable service and turned in my digital receivers.  The system was down, and I was given a handwritten receipt.  On the next bill, digital service was not removed.  On 8/31/07 I turned in my digital phone and modem.  A receipt was given to me.  As of November 2007, I am still receiving bills.  Payments were made by me in excess of $250 after I had stopped service (one payment by mistake, and the second by auto payment which I had forgotten to cancel for Comcast).  I called in September '07 and was assured it was corrected.  Another bill came with full service cost on it, and I called back on 10/23/2007.  At that time I was promised a refund but was informed I would be billed until a serviceman went to the home and physically disconnected on 10/31/07.  There was nothing I could do to get them to disconnect me when I requested, but I was promised a refund.  Needless to say it is now 12/14/07--and no refund.  I called Comcast back and was told my account was charged off (great for the credit rating!) but that she saw all my communications and was forwarding my information to a supervisor.  I requested a callback from the supervisor and was told it could not be guaranteed.  I have asked to speak with a supervisor each time I called and was denied the privilege. I have paid $253.20 of service charges unauthorized by me.  They will do nothing about it.  It is amazing how businesses can get away with whatever they want in the U.S. these days."
1,"I have had Comcast since January 07  and have been very satisfied, until now.... I recently moved, when I called them to make them aware, and have them re-install me at my new address (a few apartments over) they were short on the phone, but I just thought they had taken care of everything quickly. I received my bill for the old apartment as expected and had no objections with the bill until I called to pay over the phone. My balance was $17 more than what was stated on my bill. A rep told me this was because I had moved and their was a small service fee for re-installment. That was fine, and I happily paid my bill. The next month I received a bill that was more than double what it should be. I called the 800 number and spoke with a woman who was extremely rude; when I tried to explain the situation to her she got extremely defensive and told me that she was a preacher's wife and she was not interested in ripping me off. I told her that I didn't care who she was married to and the company she worked for WAS trying to rip me off. I got annoyed with her and hung up, re-dialed the 800 number and spoke with a young man and his equally incompetent supervisor. Nobody could seem to figure out WHY they double charged me... but they were all so sure that they were correct and I was wrong. My phone calls went on like this for 3 weeks until I FINALLY was able to speak with a billing supervisor and after an hour on the phone with him, we figured out where the mistake was. The supervisor had said that he had to bring the issue to the attention of the corporate office, and I should be receiving a call from them in 5 business days. This conversation took place on November 15. Since then I have yet to speak to a supervisor of any kind and have been getting only pompous young operators. I have called once a day every day since then (now December 14), and the situation has yet to be resolved. I am also receiving late notices for the $150 they over-charged me, and I refuse to pay it. I find it funny how they contact me so well when they think I owe them money, but refuse to help me when I can prove they're wrong. The next call they receive will be from my lawyer.I believe that my credit may be affected since this issue has been going on for three months and is not resolved and I refuse to pay the disputed ammount. I would gladly take this to court and spend the money on a lawyer rather than pay it to them. Also, I'm trapped with this shisty company for the next two years because I unknowingly renewed my contract by moving, and the fee to cancel is outragously high."
1,"I sent a $165.84 money order to pay a bill covering October 17-December 17. Sent it out November 19. I get a notice around the end of that month that they have not received the overdue amount ($85 and change) and my service would be disconnected.  I called to let them know that I had sent the payment and was surprised to find they had not received the payment.  The customer service rep said he was put a hold on the disconnect until December 6.  December 6, I called to see whether they had received payment -- they said they hadn't.  I was told to contact the money order company and fax whatever information they gave me to Comcast. I find that Comcast had cashed the money order.  To get a receipt I would have to send $12, and it could take awhile.  The customer rep at Comcast had also given me the option of faxing the receipt of the money order I had, so I did, along with the information Moneygram had relayed to me.  I'm thinking everything is fine -- the fax will be noted in my file; our conversations would be noted, also.  The next day, Friday, my service was disconnected.  Now I used to have cable, internet and phone with Comcast but switched to Vonage, when after my year promotional bundle service Comcast doubled the cost of the phone service.  However, because Vonage comes through my internet when Comcast disconnected the service this meant that I had no phone service either.  I tried to call customer service, and after a long long time, I got someone who told me my bill wasn't paid.  I repeated what had transpired with another customer rep and the fax I sent.  They said they hadn't received the $85 and change overdue.So I went through it all again in person at their office, with a rep then telling me they applied the money to an old charge. Tried to reach someone on the 1-800 line but unsuccessfully.  I used all of my prepaid cell minutes trying to reach someone. I finally got someone Monday -- I think -- in Philadelphia who found where the payment went.  It had been applied to some bill three or four years ago. I let the rep know that the remaining amount should be applied to my current account, and I would re-send the balance to my current account.  Now, mind you, I never received any notice that this occurred and not once in all the calls to reps had anyone informed me of this problem until I went to the office. All got cleared--except my getting Comcast service continued. I think the lousy service and ignorance of company personnel that customers are put is a strong argument against monopolies.  I was out of phone service at a critical time."
1,"I'm a tenent in a house that has Comcast cable/internet.  When they first came to install the cable/internet, I had given them my number as a temporary contact number so that they could reach me when they came to my house.  Once the services were installed (I'm greatly pleased with their services) I continues to receive calls with anything associated with the account. Not only would Comcast use their automated system to call me and put me on hold for over 10 minutes each time, but they refused to remove my number from the primary contact number.  A company should call the LANDLORD if there is a problem with mortgage payments, cable/internet billing, water supply, electricity...anything!  It is NOT the responsibility of the tenent to handle any billing collecton/other issues and do your job for you. Comcast won't remove my number from their contact list and expect me to navigate their jumbled hierarchy of tele-networks for a mistake that is theirs--a mistake I have brought to their attention just to help out.  Comcast may understand good cable/internet, but their customer service is HORRIBLE.Wasting my valuable time....I don't need to be talking to Comcast while at work over something that this stupid company cannot resolve."
1,"How can COMCAST CABLE T.V. remove channels and still charge you the same? For example, Court TV moved to higher channels, WE TV moved, and a lot others have moved to channel 100 plus. We have less channels and pay the same."
1,"It is one year that I have been having trouble with my phone and cable TV. Comcast fixes one problem, and a few months later another one pops up. Recently, with my last problem, I was threatened by the regional VP Doug Guthrie, in my area, that he would shut off my service. I know he is saying this because as a customer, I have been his worst nightmare because there are problems in my neighborhood that they cannot seem to fix.  He stated to me that I have cost him a lot of money, and he would pay me to get rid of me. I have spent countless hours for one year now trying to get the service that I am paying for. I feel that Comcast is being fraudulent in what they say that they can do, but really cannot do. I also have written to Attorney General Blumenthal recently about this same problem. This is making me physically sick with headaches, loss of sleep, stomach upsets and so forth because I am so, so frustrated with this company."
1,"I wish I had not signed up for Comcast; they have customer problems. I do not want Comcast's emails, silly news, intrusions, slow internet, poor service. Their screen is full of entertainment news that I do not want my child reading. I got two Comcast bills in one month--one bill only a week after installation with a demanding due date just a few days later. They have interrupted service on two occasions with no explanation. Now I have learned that since I paid my bill online, they stopped sending me a paper bill. They tell me I requested this; no I did not, or at least unknowingly. I can't even look at my bill without a Comcast email account.  So, no thank you Comcast.  Any more intrusions, and I will drop you altogether.  But now I learned that it will cost me to stop service.  There has got to be something better. They have obvious money problems.Their customer service rep told me several other ways to pay my bill; I will do it by phone, or send it in. In general, I do not like being forced to have an email account with their self generated pin # --so they can probably sell the email address to advertisers/further spam. What have I got myself into?"
1,"Besides the hours lost while sitting on hold, I am out $150 that they made me put down on the boxes. "
1,"Comcast's customer service reps are rude and not professional at all. I have a bill for over $500 dollars, and there are charges for the internet--and I do not have a computer in my home. All these people do is cause problems and just keep billing you for stuff that you don't even have."
1,"There was a thunderstorm, and my TV was hit by lightning. I called Comcast who sent out a Technician. He told us he could not help us, but replaced the cable box, as the lightning strike had traveled through the cable to the TV. He suggested we call Comcast to ask them to send out another TECH to check if the cable was properly grounded, as that could have been why it happened. We called twice, and no one has yet come to check it. I would not trust them to say it is grounded; I would not know if they were telling the truth.  This happened in August 2007.My TV had to be thrown out; it was not fixable. I still get charged for the new cable box, though I have no TV on that box."
1,"I'm not getting Comcast's advertised speed and never have.  I've been shut off several times due to Comcast errors.  My wife and I have had a monthly battle with them for the past 4 years.  When I call the phone number, I explain my problems (no speed, wrong price EVERY bill, service shut off by wrong price, hardware malfunctions, and rude CSRs). They apologize and fix my bill and service.  The next week the service is off, and I go to the local Comcast building.  These people do not seem to know what the service reps have on file. It's like paying 2 companies for one service.  I HATE COMCAST!  Unfortunately they are the only providers until next year."
1,"I ordered 2 cable cards from Comcast for my 2 TIVO units.  Their rate sheet and website state that the first cable card per device would be free.  However, they charged me $1.50/month for the second cable card.  I made repeated calls and even went to their office to no avail.  I checked my contract, and it seems that I am required to arbitrate to get my $1.50 back.  This is unrealistic for such a small amount.  They might as well have carte blanche to steal! "
1,"I encountered a Comcast RUDE CUSTOMER SERVICE REP while I was having a problem with on demand freezing. After asking to speak to Katelyn's supervisor at 1:22 am, at 2:10am her supervisor Debbie tried to tell me not to base my one experience with Katelyn on Comcast. Katelyn IS a Comcast employee and Comcast employed Katelyn as a representative for their company. I feel foolish paying them for not only their barely-there cable service but for their shoddy DSL service that barely works. They take our money but won't respect us as consumers of their product."
1,"Comcast arrived in our town, coastal area, with cable and internet, digital phone, all in one, fastest internet available, no contract. I am not having such a good experience with this company, and after reading all the complaints, why hasn't the FCC done anything? We have been overcharged, local office agrees; now we have a credit, then we are disconnected, and in order to get reconnected, have to pay and then they will talk. All seems fine until billing date, and it happens all over again, It has to do with those boxes, being billed for services we did not have. After much back-and-forth negotiating over their errors, the 20th of Nov, the system still said; credit. Then one day before Thanksgiving, we were once again disconnected. Called and was told unless we pay $202.00, phone will also be disconnected. Imagine my children will be calling me at Thanksgiving, and my phone is disconnected. I paid by credit card. I have a dear friend with the Federal govt., asked for his help, and he made appropriate calls which I would not have access to, and finally received attention. Prior to this I had contacted our City Manager (due to FCC regulations); he also contacted Comcast and is furious over the way this is handled, and demanded a refund and a audit, by law, to be done within 48 hrs.. That did not seem to work, as well as my friend with the Govt. This is the first with my process, and hopefully someone will protect  consumers. No one can afford to put their money out,until a corporation decides to properly do business. I am outraged. Why are there laws, if they are not enforced by our politicians. How many complaints does it take to get attention? "
1,"We have been unable to access Comcast's On Demand services for over 6 months. We have had several technicians come to the house, and have had everything replaced from the box to the street. However, no one from Comcast has ever gone beyond the pedestal in our front yard to find and fix the problem. Comcast is well aware of the problem, as I have called them several times. What in the world can be done other than changing my service to Direct TV? I have wasted time and have no credit issued to my account."
1,"COMCAST has dropped numerous channel offerings from their standard service package within the past year, but continues to charge the same monthly fee for this decreased service. Their reply/solution is to force us to buy a more expensive package. I believe COMCAST is short-changing and discriminating against people who cannot afford their premium services. For every station they drop, they should be required to adjust our bill downwardly to reflect a decreased level of service.The economic consequences are that we are paying the same amount on our monthly bill for a decreased level of service, or we are being forced to pay more for a different service."
1,"Comcast has been charging us $45 a month for high speed internet access.  Comcast took over the lines here in Mendocino County, CA from Adelphia which provided internet at a speed up to 1.5megs/sec download.  The speed has steadily decreased under Comcast's takeover. It is a 2/3 reduction in speed in some cases.  Moreover I found out tonight that I am paying for 6 megs a sec. So I am getting 1/12th of what I am paying for. I have been timed out three times, the last after 15 minutes of trying to get it out and less than1/2 completion. I am unable to get what I am paying for or reliable upload and downloads at the speed I am paying for.  My contacts therefore cannot get important documents that are part of a political campaign."
1,"Since August I have been calling Comcast to clear a bill with over $600 worth of **** movies which I didn't order. After calling a couple of times (with no help with their agent), I finally got an agent to see there was a problem with the box, and I couldn't have possibly ordered the movies. The box was changed on Sept. 22. I was hoping to get credited for the movies and was waiting for a letter with the credit--which I didn't get.In the middle of October my service was disconnected. I called again and the agent said I was denied the credit. I was reconnected and was in line to get the credit--a form I was supposed to get in the mail which I never got. It's Novemeber now and I got disconnected again. Called Comcast and they say they can't find the form, and my credit was denied. They say I have to wait (without cable, of course) about 3 weeks to see if I get the credit. IT's really unfair to me to wait when it was a bad box problem. Can you guys help me out?"
1,"I happened to be watching Spongebob with my 9-year-old daughter on November 12, 2007 at 8:11 pm when during a commercial break there was an advertisement for extreme martial arts, showing graphic fighting between adults. It scared my daughter.  On channel 59, the Cartoon Network, there are supposed to be programs and commercials suitable for the age group that watches it.  Why advertise fighting on a children's channel? I am very upset by this and will be writing Comcast Cable regarding this matter."
1,"I signed up for service around 8/21/07.   I received service and all was fine but by the end of October I noticed I hadn't received a bill.  I called Comcast and they informed me that they had the wrong address in the system and would correct it.  I asked for a bill to be sent to my home and they said no problem.  I waited about a week, no bill came.  Comcast called asking me if I was going to pay and said I was Overdue.  I told them what had happened they again said ""ok, no problem"".  The bill still didn't come.  Then my service was cut off.  I called and was informed that I should have called earlier since I should have realized my bill was over due! "
1,My complaint is about the recent change of 3 stations being moved off of basic cable. This is nothing but a ripoff. I also have Comcast internet and I am seriously considering getting a different service and going to the dish. I have spoken to a customer service person who just said that she could do nothing. It's kind of crappy to have a low paid person who has no control over this circumstance out on the front line to field many angy customers. Maybe if they spent less money on advertising they wouldn't have to overcharge us customers.
1,"To sum it all up, we have been having nothing but problems since July of this year. Our service was temporarily disconnected due to non payment in mid July. At the end of July we called to settle our bill and to sign up for the new Triple Play package since it will be cheaper. At that time we owed a little more than $500. We were told to only pay $370 of that since the balance was to be pro-rated for the services we had not used since our cable was disconnected. In essence, the remaining balance would be wiped clean since it was an advance billing for services that we were canceling and changing to the Triple Play package. In August is when all the problems started. Not only did it take 5 technicians numerous attempts to properly wire my new service, one of them leaving an estimated 2ft by 2ft hole in my ceiling that was not fixed in a timely manner, but to my astonishment when I opened my Comcast bill the following September, the balance had not in fact been wiped clean, they were charging me for having the Triple Play package PLUS my old service, also the charges for all the botched attempts to wire my service that were supposed to have been refunded were also there on my bill. Numerous phone calls and attempts to settle the issue were finally addressed when I was told to only pay $138 and that a dispute would be filed within the company and a research department would correct the issue. I paid it. Then in October, I try to make an outgoing phone call and I cannot. My service had once again been disconnected due to non-payment. At that time my bill was almost $1,000! Many, many, many phone calls had been made to Comcast about the issue. Supervisors tell me that I will get a call back, and they never call... and that's if they even listen to me. Sometimes I would just call and they would tell me that there was nothing wrong with my billing and try to get me to pay the full amount due. "
1,"Been a longtime subscriber so I figured I'd at least get ok service.  Boy was I wrong.I have Comcast digital cable/HD.  I bought a Tivo so I needed to have them come out and install a cablecard so that I could access the HD channels.  They gave me a 2 hour window for the tech. to show up (3-5pm).  No one showed so I called Comcast, they said that the wrong type of tech. was dispatched and that they would definitly have the right kind there before 7p. No one showed so I called again.  They said that the tech was running late and would be there by 7:30p.  No one showed up so I called again.  They said that there was no record of a tech being dispatched to my address.  I told them that wasn't acceptable since i'd been waiting since before 3p.  They offered to re-schedule the appt.  I asked to talk to a supervisor.  After 10 more minutes on hold, I got a supervisor.  He told me that no one shown up because it was so late.  I told him that that was a different story than the previous person told me.  I asked why he would lie to me like that.  He couldn't give me a good answer.  After a heated discussion, the supervisor finally agreed to credit me $60 plus a pro-ration of my service charges (approx. 1 week of lost service) and schedule a new appt. about a week later.  So I ended up getting paid about minimum wage to sit around and wait for them to hopefully show up.  Nice customer service?lost 5 hours of work @ $165/hour.  got $60 +1 weeks pro-rated.lost 5 hours of work @ $165/hour.  got $60 +1 weeks pro-rated."
1,"About 3 weeks ago Comcast added a home phone and cable TV upgrade. When the tech left my home I found out that Comcast had a new home page, and that I could not log on from there. November 01, 2007 I called BACK to find out why I still I could not log on via my home page. I was told that they would look into it and get back to me, probably within a couple of hours. Immediately, I found that I could NOW not log into my email. I called back and was told that for unknown reasons that all of my email accounts had been suspended and that a rep would call me back within 24 hours. I called back and was told that it could take 24-48 hours. I called again after a day and a half and was told that they were still within some 48 hour grace period. I could expect it to hear from the rep this evening or tomorrow morning.That did not happen. Now they are saying that I will be contacted by a service rep within 72 hours. No one is able to tell me why my email accounts were suspended. No one can tell me anything except that I just have to wait until they get around to it with these ever-increasing grace periods that they grant themselves.      I have lost all possibility of working the past 4 days (and tomorrow at this point) as my clients contact me via email and website linked to email. I have also spent HOURS on the phone with Comcast attempting to rectify this situation. I cannot close that account because all of my emails and business links are trapped there."
1,"I requested of Comcast that my cable service be disconnected on June 1st.  I've called every month, and I get the same story.  Ignore the bill (which is now almost $500), and I will be disconnected."
1,"I made an appointment for Comcast to install their triple play of highspeed internet, long distance phone and cable TV for $129. At noon the service man called and said he was running late. After waiting 4 hours I called and told them I had another appointment and needed to reschedule. I had a new appointment several days later for between noon and 3. At 2:39 I called comcast and was told my appt. had been changed to a later date. On that date I waited and after 2 hours called and was informed that the service man had been to my house and no one answered the doorbell. I was home and never heard anyone ring my bell. Finally he came back and installed the highspeed internet; however he did not have a cable tv box for the extra channels I ordered. Later, I turned on the internet and it did not work. I called Comcast and was told it would take between 24 and 72 hours to fix. The next day the internet came back on. A week later I still do not have the digital TV channels I ordered. After this two-week ordeal, I have decided to switch to Verizon. I am curious to see what my Comcast bill is going to be.I am a flight attendant and need to be able to go online to pick up trips. I had no dial tone and no internet service for over a week. It was only when I broke down crying over the phone that Comcast sent  someone to my home."
1,"We canceled our service with Comcast on September 17, 2007.  On September 28, 2007 we received a statement billing us for 10/1 to 10/31/07 for $111.27.  I called Comcast and was told that our account was canceled, were due a credit of approximately $22.00, and the bill generated by mistake.  On October 29, 2007 we received yet another bill from Comcast for $215.40 to include October and November 2007.  I once again called and was informed even though the bill was generated we do not owe, and that a Comcast Technician needed access to my fenced in backyard to do a lock out to completely disconnect the service. I had never been told that until a technician was able to access my fenced backyard I would continue to receive these statements.  I must be home and wait on the technician for 11 hours to lock out service that I cancelled almost 2 months ago.  I am extremely disgusted with Comcast and the way they have completely mishandled this.  The outstanding balance could cause us a credit problem."
1,"Comcast has advertised free webcasting of NHL games, and they haven't been able to yet produce a single game. You talk with tech support and all they can offer is a nhl game package at the price of $169.00 dollar. No explanation for the false advertising of the benifit of having digital TV with the package of phone and internet for one price. "
1,"I've had been a customer of comcast once before and the service was horrible. They advertise their ON DEMAND program to get you to subscribe and half the time I tried to use it I had technical difficulties. I just recently moved and I had no choice but to sign up with them again because DirecTV is not available in my area. I've had comcast for 4 days now and I've had to call them 3 times regarding my service. I ordered a DVR cable box and 10 minutes after the technician left the box stopped working. The ON DEMAND feature is yet to work for both cable boxes and when I called for some assistance, the operator had no idea why my service wasn't working. If they can't explain and refuse to refund any money for faulty service then I don't believe a company like this should be in business. They act like they don't care because they have a monopoly on cable service in South Florida."
1,"With Comcast I cannot receive most of my phone calls, my internet connection is half of what it should be, I am not receiving some of my emails, and I am being over billed. Comcast can't find the problem. They say is on my end, but a technician could NOT find a problem here. I had to call them a week later to find out what was going on. They continue to say that there isn't a problem, or it is on my end. HELP!I've lost money, been stressed, and suffer a migraine requiring a doctor visit."
1,"It seems that Comcast is the only cablevision we can get in our area. Because of this their rates are getting very high. My mother of 78, just for basic tv is paying $50.00 dollars a mouth just to watch tv. She was forced to hook up a box because comcast is removing a lot of channels. You know it's not like there are better things to see on tv, it's the same old junk for years and having to shell out all that money on programs we watch without paying."
1,"I moved from Florida to Houston Texas. I received a coupon to have comcast cable with 12 months free HBO for $39.99. I called and a rep verified the pricing and scheduled a tech to come out to install both the cable and internet. Afterwards I was having alot of trouble with reception and my internet was not working. I called 4 times to schedule someone to come out to do the repairs. 3 of the 4 times no one showed up. Got my first bill and the pricing was incorrect. I called the billing department and after 35 mins explaining the situation, I was given a credit. I just received my next bill and they charged me again for the credit I was issued. I am at a loss as to who to talk to, when you ask for a supervisor, no one is available to talk with you. This is a horrible company. What do you do?"
1,First in March 2007 I added phone service and was told w/the internet & television it would cost me $129.99. After installation the next day I had no service for all 3 of the above. After multiple tries to resolve at the 1800 number I had to contact the corporate office. They resolved the issue with TV & internet and the phone service is limited. I have contacted them for the problem with the phone service with no resolution. They have been charging me $129.99+ on my bill (even though the service was not correct) On my 9/15/2007 bill they increased my bill by $22.11 & 17.80. After having enough I have repeatedly trying to call them for the phone service (a tech came to my house for 3 hours after Comcast said they were waiting for me to call back after many calls & months) Nothing has been resolved for the phone service. The increase in my bill has NOT been resolved (a 2 yr price contract was suppose to be in effect) Everyone that I have spoken to has given me a different answer - some even saying that I should not have the charge and would correct the problem and credit my account. This continues to be a problem with no resolution in sight and Comcast has a monopoly in this area.
1,"On Thursday a Comcast technician came out for some other reason and put a trap on my line only, blocking my cable TV service which my landlord is paying for on my behalf."
1,"On June 8, 2007 a fire destroyed a large portion of my residence.  My cable and phone services were discontinued on this date. Comcast was prepaid for May 15 thru June 15, 2007. I had also sent payment to cover June 15, 2007 thru July 15, 2007 before the fire occurred. I went to their office on June 15, 2007 to make arrangements to have my cable and phone services restored at my new residence.  I was forced to pay approximately $68.00 more as a connection fee and payment for my first month of cable service. Cable service was connected on June 22, 2007. The phone service could not be turned on until later in the month as there was no one currently available with the knowledge to perform this task. I mentioned that my services were prepaid thru July 15, 2007.  I was told I would get a refund on the old address's payments. During the last week in June I get another bill for $9.19 for what they say are unpaid taxes on the previous payment made at their offices on June 15.  During the last week of July, after my phone service is added, I get another bill for $120.00 and some change.  I send payment along with a letter explaining my situation with them.  It is now October 2, 2007 and I have not seen a refund. I spoke with a representative on September 24, 2007.  He said the refund was in the file and he has not idea why it has not been credited to my bill of sent out by check.  The refund was for $88.00 and some change.  I paid 98.93 a month for phone and cable services at my previous address. I had no service from the 8th of June until the 15th.  They were also prepaid for a full month thru July 15, 2007.  "
