Text,Category
I swear to God new gen....senang dipengaruh. Baby Sayang butoh abah kau. #babysayangblocked,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@jae_hwannie Marahnya dia.. Sini meh kawan dengan kita. Kita baik https://t.co/A7Qg2yB50c,1
"This cat ah mek me sick
Sialla wey aku typo sick jadi dick tadi. Tersedak aku",1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
"@Dakwah_Kampus @arm4di0n Harusnya hijrahnya ke Ngarep Urip, tar di bimbing, pokoke satu ijazah amalan bayar Urip, t https://t.co/mGfhgwI0Qj",1
UTUH. Apa benda bodohhhh ,1
yg bodohnya kalau kau dah jumpa wanita idaman kau habistu aku gf kau ni apa function,1
"2008-2018 : Bodohnya korg xnak undi kerajaan yang akan mansuh ptptn, bagi pendidikan percuma

2018 - kini : Dah hut https://t.co/KKGAB9Haqf",1
"Deep inside pengen masuk sekolah sepak bola lagi. 
Tapi oppai dan pantat tidak mengizinkan *sob*",1
"Hom! halo, aku mau hibahin akun alter aku ke f/m yang butuhin, ada yang mau ga? Aku f dan lumayan aktif dulunya di https://t.co/L9tWhjnN6W",1
"@ajaaaays @AdellaWibawa Gak harus marahin pegawainya juga kali, dia kan cuma kerja. Mereka mah tinggal kasih 100rb https://t.co/0JC0XhzKvD",1
satu lagi yg jenis buat ayat. alah single. bukan ada banyak commitment pon. lancau. hg boleh sembang simpanan sebul https://t.co/YPYuGIVbKd,1
"@jeaenceuka Aku punya tapi gapunya pantat kaya mas ny, pantat ku kenyel2 jeli",1
Patut lah zikry tgk belakang aku... suke tgk pantat orang  @ZikryIqmal https://t.co/PfITd9nGN6,1
Bodohnya seorang yang bernama athirah ni. Please stop memharap please stop percaya dkt orang athirah. Please percay https://t.co/wnR6AOsV1J,1
@askmenfess Ak prnah bgni dlu sma mantanku grgr ak pake celana yg ketat tp bajuku agak panjang kok nutupin pantat. https://t.co/ceWk34Rsx4,1
"@taleyaaah Tuhan mah ngasihnya yg baik2 buat masa depan, aku mah butuhnya  buat sekarsng2:(",1
@Azabkuburpedih Senang pala mu. Mereka mau main kerumah aku marahkan ,1
@muammarhrs Org yg post ni pun takde akhlak. #bodohstayoffline,1
"@rapmoonjia Akuu butuhhh ,, gamau kasih ke aku gtu ka ?",1
"Hi aku acap, umur belum 14, orang klang, selangor, member gelar aku woi, wei, lancau dan sebagainya, nice to kenal https://t.co/RNwxrLrr2M",1
"Cek darah pertama kali di lab swasta, karena cuman pengen tau kenapa. Sialnya disitu cuman di kasih hasil tapi gak https://t.co/avraxAG5vI",1
sialla aku baru je sampai dah rindu cam nak mampos,1
Lancau ni kencing kuat. Kanina lu,1
Serius aku terkejut. Kenapa kita yang puasa nak babitkan dgn orang yang tak puasa. Kat terengganu semua islam ke ca https://t.co/6EqwJNVZHx,1
"@bajooong Iya dan sejenisnya bg Jong, tapi kalau di marahi mamak jangan lah, durhaka nanti :(",1
Ehhh babiiii ehh babiiii part ni buat alarm bangun tdur best jugak.,1
Tudia bab suruh buat keje #1 tapi... haih sabar je la azhari kau tu baik sngt tu yg org pijak pala kau bodohh!!,1
Sensitif banget kaya pantat bayi,1
Aku iron baju 30 minit tgk apahal berkedut lagi rupanya tak plug tak psg 30 MINIT BABIIIIIIIII!!!!!!,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"Jemput datang rumah raya tau depan. Ada popia boba, semperit boba, tart boba dan paling best, rendang boba.

Bobabi https://t.co/3oLNFhulzE",1
Tak payah tayang muka lawa kalau pemalas lah siall,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"Coba deh seduh luwak white coffee/good day pake ultramilk yg full cream, di kasih es batu. Mntap skliii. Bodohnya a https://t.co/zDSqMpe6QW",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"/khh/ best underrated song.
Khalil Fong - Flavor ft Crush and Zion.T
Dan disaat mrk blm marahan...
Khalil Fong - https://t.co/a3lRoOrN3Z",1
"@womanfeeds Kalo jujur sih enakan pake legging tp nanti bajunya nutup sampe pantat agak ke bawah, atau training, le https://t.co/ufKMfSYqfh",1
"Terbukti, hari ini masyarakat indonesia banyak yang di bodohi oleh Sebuah iming2 yang ga jelas sumbernya",1
Haritu beria kata boleh bagai. Bila buat kena bising. Lancau lu,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"@AsikinHidup Yg pasti seneng, jingkrakkek org kesurupan n bersyukur, apalgi klo GA nya barang yg beneraku butuhin https://t.co/dtF6x403MO",1
@BillyDarmawanG coba ada yg butuhin sarjana cetok aku paling maju,1
@PPtrcmaris1702 udah. nembak tembok. nembak pantat. main residen epil menang di teriak2 kaget ajah. udh lah emg gam https://t.co/6GmOtUXhCt,1
"Yuk sayang. Kmu babinya, aku jaga lilin https://t.co/t5r8Cr9UzD",1
Susahnya jadi orang kedah. Tulih elok-elok pun kena sound takdak adab. Well butoh pak hang la then.,1
"@KaniaKismadi @iamMariza Mbaa numpang promo ya krn aku sales RedDoorznya, jadi bisa pake kode voucher BUTUHLIBURAN biar dapet potongan harga 25% atau kalo mau dapet harga disc up 25% bisa japri ke akuu",1
"@Pocongggj Maw w bliin skincare ga, biar glowing pantat lu yg item itu",1
Orang tua ni dahlah takda maruah makin dibodohkan lagi diri. Tak pasal nampak macam sundal,1
Aaaaah ko sik tauk reti ko diam lancau ,1
Fakk lagi cpat harga nova 3i ni turun babii,1
@httpsadgiurl mulussss benerr udah kaya pantat bayi,1
Susahnya jadi orang kedah. Tulih elok-elok pun kena sound takdak adab. Well butoh pak hang la then.,1
@violetdinie @cheoncheonie marahin kak. kuat banget riri tuh gadangnya heran aku,1
@Panggilsamje I ckp nak i dm dia ke bukan i lah hanjir lancau lahabauu aishh aku lagi geli q,1
"SAPA TAKMARAH WOI SEDAP HATI SEDAP MULUT HANG KATA ITU NI, TENGOK USAHA MEMASING AH! USAHA DOA TAWAKAL. Dengan keiz https://t.co/D3YRG3EzTP",1
Bodohnya budak skang punya lawak,1
Game second half sumpah padu ! Tapi Ikiy tuuuu !!! Arghh babiii ahh. Pressure aku tengok dia. Dua chances paling me https://t.co/WiMVuKz4gY,1
"@keemmazni Rasa diri superior la pakai kopiah, vest bundle butoh tu, ada skuad pulak nama skuad pulak Skuad Badar. Macam menempuh peperangan",1
@ddeuIki Pake besi panas kaya nyupang pantat kuda,1
Bodohnya button emergency jauh nak mampos.. eee baik tak payah ada,1
"hey zahra hey zahra dia si manusia galak pemarah pemarah juse selalu sayang zahra 

(BACA PAKE NADA LAGU HEY TAYO YA!) 

@NGAJED0G",1
@aliffafens_ @brgsjks Molek tampar ngan apam balik skali .  cam hanat,1
Babilah kenapa orang melayu tambah budak budak percaya give away semua ni ?,1
"Laparlah, nak kena makan ke ni? Ke nak kena tweet je boleh jd kenyang? #sajatweetbendabodoh",1
"My Favourite style
Payudara indah yang terguncang-guncang dan wajahnya yang horny bisa aku nikmati. Meremas, mimik cucu dan memegang pantatnya juga bisa.
Gaya ini bisa membuat aku dan dia cepet klimaks.Dan kalau mau klimaks kita bisa langsung ambil posisi memangku dan berpelukan. https://t.co/UhvEMWB081",1
AIPTU AWALUDIN Personil babinkamtibmas Kel. Kemang Agung Polsek kertapati Plg bersama warga Kel. Kemang Agung menye https://t.co/cASmEScDAv,1
@ntshrsmn sibodoh mana tu yg rindu sah,1
Perasaanmu terlalu sensitif kaya pantat bayi :( https://t.co/pAxJ53qH1m,1
Butoh ! Baik main game dri pujok2 lelebeh,1
Budak baru sambung belajar nak nampak acah hot kepala butoh,1
Lancau dsn baik.. Kalau dia baik ngan kau haa sembang sorng.. Sbb dia palabut bagi aku n family,1
Genap 2 tahun so7 live in kl rindu babihhhhh,1
"PERCAKAPAN DEPAN TERAS

: dek...

: iyaaa.
 
: mau kemana lagi?

 : gereja lho, ma.

: gereja terus!!!

: lhah adek ga ke gereja dimarahi, giliran rajin ke gereja juga dimarahi. Gimana sih, ma?!

: iya kamu ke gereja cuma ngapelin frater yg ganteng itu!!

: maaa..",1
Babikla jodoh..,1
@maidahjml @nrnjiea Mmg wujud eh jenis mental mcm ni? I igt c tu rare dia sorg cmtuh. Ada gak spesis lain. Halahhh bodohh.,1
Percuma cantik kalo pas diajak ngomong bengong doang alias bodohnya gak ketolongan!,1
Jgn memain tauuu KA y sweet thun 2011 tu dh unblock i and ada num i tau..jgn acam acam babiiii,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"hotelnya gak terlalu bagus. waktu ngambil kunci, sialnya gue sama temen temen dapet kamer nomor 400an, lantai 4. ya https://t.co/krmaBoWklP",1
Ramai fans Arsenal yang tengah marahkan Ozil &amp; Aubameyanh,1
Aku baru pergi infest satu hari ja indie pantat dah berani buat hal dekat tanah air tercinta aku. Fuck masdo #curibackline,1
Move on paling pantas cari lain tapi satu je yg lain tu boleh ke terime kau dengan muka benyai  siala hidup nie,1
@czarfira @akupawi @NaratifRakyat Takkan lah duduk macam tu je terus dicop takde adab kurang ajar apa semua. Bodohn https://t.co/enLLzBffGb,1
"seharian cuma duduk di pemancingan, tambah tepos aja nih pantat kaya kertas minyak",1
@RPAutoBase Yah maaf aja sih pantat saya yg kiri hitam yg kanan putih mantep kan,1
Dulu2 masih sihat selalu main bola sejurus sahaja panen kt sawah bapak aku. Mmg kena marahla sbb aktiviti ni akan m https://t.co/JE5ThDQu22,1
"@Anyaselalubenar Benar kak, cowo gak perlu hari kasih sayang, yg cowo butuhin adalah wanita yg setia menemani sukses/sampai tua.",1
ala bodo la aku baru nak feeling2 sendu sbb babitkan mak rupanya hmz,1
@_from_youngk Bagi dua biar adil/? Soalnya pas dia mau bayarin semua aku marahin,1
Lain rsanya kna ucap pengacau when Kau txt org atu psl rindu mmg rasa bodohlh,1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"@tanya2rl Waw cantik, kaya pantat bayi donatnya",1
@JaimAjiji butoh hg time2 ni sendu hours memang kena la hang. Tambah hg baru rejoin kelab malam balik setelah sekian lama,1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
"@adhelinaputrii @Hujandisenja @womanfeeds Ku jugga melakukan ini, sialnya pas foto buat ijazah jidat kaya kebakar",1
Babilah bila hang bukan pekerja emas,1
sabar sabar sabar dpt ganjaran kepala lancau,1
Kelakar gak tgok komen yg bodohkan diri ni,1
"Bodohnya takboleh dibendung, nak bagi anak anak dia kot nanti",1
@qaaraa_ Mana ada marahhhh kite kena saling tegur menegur utk kebaikan bersama ,1
Aq sebagai one of staff in FnB industry..... Aq rasa minah ne super lancau..... Wei ko xde mulut nak panggil staff https://t.co/I0gPnHG6Xz,1
Tok reti kawe dgn demo ni. Nok explain pun payoh ko?,1
"Boringnya harini. Siang laki keja, petang lena. Malam main pubg pah ceroh. Pastu stgi lepak. ",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"@bbydahere Mana shampo nya yg mentol apalah itu wkw iya dingin adem,semenjak itu pantat gua jd halus",1
"Alah bodohnya lah masing"" pakai earphone lepastu bernafas kuat",1
Depan Lotte Mart Kelapa Gading. Jakarta #banjir lagi akibat punya #GubernurTerbodoh . Apes... https://t.co/QBu2hZLrr8,1
@diyanijuhari WEH SUMPAH FIKIR BALIK BODOHNHA AKU PERCAYA DIA ,1
@farhannn25 @RaziIrfan Lancau join 2018 acah senior. Alamak termencarut.,1
AS YOU CAN SEE KAT MANA MANA LA IF COUPLE JE MESTI GF DIA LAGI LAWA DARI BF DIA KAN ? SO IT MEANS LAKI HODOH X HENS https://t.co/axKB7zue4M,1
Screenshot tweet berunsur hatred ada Twitter awek aku sekali yang takda kene mengena butoh kau lah laki bini sama b https://t.co/lBFjEeF2ag,1
Argh butoh la hai org dah senang sikit mula nak kecoh lagu buat sama2 la ape la . Ape lanc la hai,1
Kahkahkah. Lancau. Dua tahun dekat Putrajaya lu buat apa. Semua dah tersedia.,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"@Toni_Rom63 Knp mereka bgtu pede nya berupaya mbodohi masyarakat awam,,, mrk tdk sadar kl mlh terlihat bodo dan kon https://t.co/yK6My6VXGZ",1
"@chacamaricahei aku terbodoh diantara temen temen aku , nilai aku terkecil tapi aku jadiin motivasi.",1
"URGEN : DI BUTUHKAN OPERATOR JAHIT 100 ORG
BISI AYA SODARA TATANGGA BABATURAN BISA NGAJAIT SOK TAWARAN NYA
NUHUN",1
"@zhafranzamzamir @katnimessi Sedap2 je lu nak hayun member gua, sialla ber",1
"((((Amanah vs Amarah)))

Netyjen Twitter emang jago bikin ngakak.",1
tknk downgrade bebudak motor tapi bodohke bawak motor kat kawasan perumahan press bunyi tu kuat kiat. ni bukan lita https://t.co/SdrT5hf84v,1
"Dana 1MDB, Mukhriz Mahathir Jangan Nampak Sangat Bodohnya - https://t.co/fQQLhhxIK7 https://t.co/orwfiOpAsV",1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
Bodohlah umno klu zahid lead ,1
"Yg sudah sah aja bisa mendua, bodohnya aku yg cuman pacaran percaya berlebihan",1
Celcom dah takde internet 4gb free lagi ke?? Fak siall,1
Trending pulak Kepala Butoh langsi eh Farizal Harun ni. Dia tak tahu langsi fans Selangor macam mana.,1
"mereka yg sering marahmarah di komen sosmed, karena mereka gak punya sosial skill tapi sosial tools",1
@CoklaT__DemploN @Natasya_Massas @BgCoklaT___ @CoklaT___ @Ehnoggolanu69 Enak banget kaya nya kalo di pantatin sama mba ini,1
Aku masa f4 la kena tnggal sbb kena carut. Babila srs tkboleh move on btul dgn alasan aku kuat carut. Kmk btul la. https://t.co/VsnyIaLWTr,1
Ya know . I dont really care sma  ciri ciri perempuan idaman kau  like ... not a smoking girl apa lancau segala,1
Aku tak pernah rasa happy main predictiom game kat ig. Ya allah bodohnya aku ,1
Amende lah. Bodohnya lahai. Set leklokla woi. Follow schedule leklokla woi. Have no sense of respect for other poep https://t.co/GnaCQe1qZq,1
@ismadhl Lancau. Islam ialah agama rasmi negara dan malaysia bkn negara islam. Kalau x pandai rujuklah perlembagaan.,1
Aku xmarah kt player dan reff...aku meluat dgn pengulas mcm pelxxx...pressure dri belakang panjat atas lgi dri oppo https://t.co/QfFnHEsld0,1
Syg nak pantat mlm ni syg,1
Babilah eps ni fav drama siak,1
Bodohnya aku ni. Banyak nya aku fikir. Tapi nak fikir jugak. Perlu ke biar????! WELL IM HERE TO FIGHT??!!?!?! FIGHT JELAH?????,1
@meput614 Mana bisa bodohkan sesuai tanggal lahir,1
"Rbw/ mau nanya,pagi ini kan aku tadi megang pantat ku,eh tiba tiba aku ngerasa dilobang anus ku ada bulu,itu wajar https://t.co/WggttSu5WU",1
"@beautyswithluv Ngga bisa marahin, orang aku juga ngga rajin wkk",1
Haah . diri sendiri ni kalau dah sayang mmg nampak sangat bodohnya.,1
"temen terinspirasi sama gunting kuku kali yak
pas dibutuhin ngilang, giliran ga di butuhin mah cuek aja udah kaya banci lampu merah.",1
MASALAHNYER DIA NAK APALAGI?! KOT AKU KENA TIDUR RUANG TAMU KOT SUPAYA DIA TAKMARAH AKU SEBAB TERPERUK DALAM BILIK,1
"Ila sayang, kenapa nak? Kenapa sikap kamu makin lama ibu tengok, makin pelik. Apa yang kamu marahkan sangat ni? Pu https://t.co/WdEm8T488X",1
Marahnya! Dua hari unsuccessful delivery! Aku ada je kat rumah tapi batang hidung pos laju pon tak sampai. Mengular https://t.co/Qr0JqP1jKG,1
Bila chat macam asyik nak marahhhhhh je. Jumpa depan senyap macam apa,1
Tahu apa yang lagi lawak daripada buto? Butoh,1
@jhsxcsb_ @womanfeeds Ga sayang toner? 200 ribu buat pantat.,1
"@pengpengchim Start thun ni semua kampus usim dkat nilai. Hok ampang tuh pindoh mari nilai,n9. Kampus perubatan dan pergigian bru siap",1
"@waffyzua3 @tunfaisal @syahredzan @chedetofficial Merepek Kebenaran!
Mr SiPemBodoh!",1
@tanya2rl Q sensitip kaya pantat bayi kalo ditanya ginian tuh,1
@Irfankrzmn cakap saja pandai tapi lancau,1
Lepastu eh kin esok aku janji aku teman kau. Eh lancau esok esok lah masalahnya aku tunggu kau dari petang kot,1
"@ahmadmaslan @SyedSaddiq @sprgovmy PENDEK,,HANG MANA PANDAI KIRA,,,HANG TERBODOH",1
Babik aku sendu,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"@Istrinyasiwon_ @aysunflowers Jangan berlarut-larut marahnya sm papamu, didoain yg baik2 supaya apa yg barusan beli https://t.co/a2TGVf9u3J",1
Sumpah shopee mcm fak baik beli kat lazada jer,1
aduh ini yang main akustik ganteng banget mau aku marahin grgr pake gitar aku tapi gajadi soalna ganteng kaya dikta,1
Babih...morning tukar jadi full.,1
"Hari Senin emang butuhnya yang seger-seger, sih! 

Jumpstart your energy this week with the fresh #Strawberry range! 

Kasih tahu aku dong, apa rangkaian The Body Shop favoritmu? https://t.co/yFVQ5Q6EbX",1
Aku nak keje la babii !!! Bile nak ramadhan nii Allahuakbar rinduu bazar rindu customer memekak ,1
"mksdny ya woy lu bisa kan anulir semua nomor trus essay lu kasih 5 poin aja itu udh KKM ya sialan,

masalahnya sala https://t.co/soIprkBjo5",1
@W_XUANYl @jeonfghan @DAWONxLEE Kecuali kiemsooya karna dialah mamak babik. Tq,1
"@blubaery @tanya2rl Mungkin maksudnya adeknya itu anak kesayangan bapaknya, jadi kalau ada yg marahin adeknya dimarahin sama bapaknya",1
Bodohnya aku. Aku p try joke yg aku selalu buat dengan member dekat orang lain. Terbeliak mata dianasib baik sempat cakap sorry.,1
"@NaNinaChaniago @UNITEDFANS91 Tiap hari ku marahin tapi ga mempan, sepertinya terbuat dari batu dia dik ",1
Harini nasib jumpa orang kurang cerdik. Sebab kau makcik aku panggil kurang cerdik lah. kalau muda sikit memang aku BODOHkan terus.,1
"KACAK YALL DIA ADA MISAI 

SUDAH TIBA MASANYA UNTUK AKU PULAK CAKAP 

HANDSOME SIALPAKWE AKU",1
@askmenfess TAU GA BABIK LO MALING GA TANGGUNG KARDUS CHARGER DAN GARANSI DIBAWA SEMUA YANG DIAMBIL 3 HP DAN SEMUA https://t.co/Fmotn2iUeM,1
"Bukak twitter ada 33 notification. Tapi tu semua notification orang like tweet la, orang tu tweet la. Apa lancau",1
#tambun #wariabayaran #mangunjaya #bekasi #cibitung #cikarang yuk yank mau jialt seluruh badan pake lidah beby sama di goyang sm pantat montok beby081221773558 https://t.co/Pwq3kwdEW4,1
Line Unifi pun macam siput . Baik jadi Uniput ja laaa ,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"Dia buat hal lagi. Alasannya nak angkut barang pindah rumah time subuh2 ni
Bodohlah orang2 ni  https://t.co/bn4BFWSehw",1
@aiman_raa @kimixbastiar @Shahruleeee @farhanzaaba lancau idola apam balik kau mang,1
"Aku rasa mereka terbuat dari Tanah Sengketa, makanya pemarah aja bawaannya.",1
"Kau pegi keje kak,then br kau tahu bodohnya rakyat malaysia yg attitude tu mcm mne! Lg2 yg acah kaya. Aku klo jd st https://t.co/bF6Slrt6AG",1
"Tak skang ni yg klako terpusing pusing tu ,

Lawak hanat",1
@Arxxjun Tapi posisi atas juga harus punya proporsi badan yang bagus. Mau kamu gaada pantat?,1
"AIPTU AWALUDIN Personil babinkamtibmas kel. Kemang Agung  Kec. Kertapati Plg menyambangi pangkalan gojek di Jl
Nila https://t.co/RdDPfJJ1kZ",1
"memeknya di anggurin...  soalnya lebih nikmat lobang pantat.....
sama nih ..pantatku jg rasanya mantul bgt ..kata yg udah pernah ngewe aku. https://t.co/Th1UooG49i",1
"@your2rl Same energi, bodohnya aku izin dlu ketika mau tanya  aku izin tanya boleh doi answer boleh, itu tadi ada https://t.co/7b6mEPBDi0",1
Bodohnya tdak mampu dibagi sama rata,1
@dionyjinnsus Aku kan emang soft:( se soft pantat bayi:((,1
siala lagu dlm ni pun sedap pe cite ni,1
@CheguZaxx Entah. Kecoh pasal twit famous kena tahan sbb bertikam lidah dengan kerabat.,1
"Kalau ada yg Amanah,knp musti #CapresPemarah  #CapresGuyonan https://t.co/PYhcH9JiMo",1
Bodohnya menteri. Full stop.,1
"rindu ada yang marahin kalo ga makan sayur, kalo tidurnya subuh, kalo duduk bungkuk, kalo sampe rumah langsung masu https://t.co/ofb2wiLjHH",1
@masbeomgyu Bilang aja kan gyu sayang fan gk bakal di marahin wle,1
"famous aq Kali ni  arhhhhh,  nak nyangis lah sialll",1
Knapa korang yang negeri lain yang bising ni? Orang kelantan rilek je  https://t.co/j0KbVgDANX,1
"Kasihan rakyat di bodohi terus-menerus. Datang jauh2 dari rumah utk sholat subuh berjamaah di GBK, tp yg mau didoak https://t.co/U0zodGZO5v",1
"Ready minyak daun bungkus Papua
Manfaat 
- nambah diameter &amp; panjang penis
- membesarkan toket &amp; pantat
- nambah du https://t.co/y4S54hpJkV",1
"Senang je nak patahkan hujah tu. Puak libertard je yang pemalas nak fikir.

Dah takde hujah bodohkan orang je lah m https://t.co/GpRBnPKhdA",1
aahh ahh sedap nya dpat fuck pantat mak tiri aku https://t.co/mWG3mcgNEB,1
Form 2 aku da ada pc ngan wifi. Main ragnarok. Kat ruang tamu bukak lagu cigaro kuat2 akak bising pun buat x reti jer,1
@shahirasyafiqaa @razziii_ Pantat mmg diam ahh mulut atas je yg bunyi klau sedap,1
Ish memekak je. Pos laju kepala butoh dia,1
@FerdinandHaean2 Mnsia tolol etol msk ke bank pemerintah bank jd sehat klo ga mau lwt tol lwt hutan aje lo dasar tolol,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"Bantuan Pakej RM500 :

- Bantuan Sahur
- Bantuan Berbuka Puasa
- Imarah Masjid Al-Aqsa
- Duit Raya
- Bantuan buat S https://t.co/qHzr1KR84U",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
@goxcil404 Kamu geli ke pantat ga :(,1
@mrblygh @bukanmasochism Zibai ya  me or operas tu. Sweet babihhhhh,1
"Niat: bikin egg sandwich buat makan malem

Setelah pantat nyampe di kasur: halah roti abon weh lah, gampang kenyang https://t.co/aGd6Oj4WID",1
lelaki gagah perkasa ni baik dan sgt bersungguh dlm pelajaran. Dia dan lawak bodohnya tkdpt dipisahkan. Skuad pence https://t.co/sluYtyKEaK,1
"Kadang yang kita butuhin tuh cuma rileks, makan yang enak, cukup tidur, dan duit sejuta dollar",1
Apa bodohnya player man utd ni,1
Ala bongoknya nak type saya jadi sayang. Bodohnyaaaaaa,1
Cantik but musibat lancau,1
@dlhrsli_ Babinya otp bawah bantal  kau ni.....gambar kita gi bukit cerakah tu kan cantik.....tapi aku tak boleh https://t.co/kXftbJODHJ,1
lancau dah rah btu seorg pun sekda mbak lepak.,1
"Pernah ngelakuin ini 9 tahun lalu. Saat org yg bikin nyaman itu datang lagi tanpa amarah, bodohnya terulang kembali https://t.co/PokdeANAqI",1
@FarestHilmi Pebende bongok try langgar  kau try la bangun lambat nk g kerja pagi pagi tengok laju cemana pergi nya,1
"Yang celakanya dalam terrorist attack ni, boleh nampak la betapa babinya menteri dengan VIP order police jaga rumah https://t.co/rMD5m1Tv2X",1
"Agama dan akhlak seseorang lelaki dapat dilihat dari dua hal : 

1.kebiasaan sholat subuhnya 
2.bagaimana marahnya 

Nggak harus ganteng ,banyak duit 
Cukup akhlak yg baik itu udah bahagia dunia akhirat",1
@Taufiqrrhmann @Gustyinside Kwartet sih sebenarnya @addiiittt05  yg ini pure bodohnya dari sumsum tulang belakang,1
@bharianmy Kekal utuh... butoh hang la si sotong goreng tepung!!!!,1
"[bb] hai bb aku 68 tb aku 160 aku punga pinggul, paha, pantat besar. Ini beberapa referensi ootd aku. Masih banyak lagi sebenernya, ada yang mau threadnya? https://t.co/qyMNXFaV7B",1
@501Awatni @Shxhrlkamal Geli sialll!!! Jijikkkkk https://t.co/nXvDszAyME,1
"@RadenKraton @zarothh Kalau dia pakai nama Kebaya, Indonesia &amp; Malaysia brgabung meletop marahkan dia",1
"Hri mkin Hari mythic ni mmng enjing, mythic pon main Mcm epic ke bodohh.! Otak letak kt mna Baik minion bijak lgi.",1
Hangat siak.,1
Sabar tirahh jangan marahh2 ,1
"Bangga dengan ""mobile legend"" 
Yang membodohi anak anak???",1
"@syazlinzubir Malunye la aku sebagai lelaki,kerana wujudnye lelaki jibek mcm ni baik pupus je babibtw sis i so proud of you sbb sis kuat",1
"@xiuflywer jangan marahin aku &gt;_&lt; kan wajar aku udh engga muda lagi 

-umin bayik",1
Rajin main lidah ni mesti kaki jilat eh siall aq ckp apa weii ,1
Tapi esok naik train sampai kl sentral pun sendu tanpa earphone ALAAAA BABILAHHHHHHHHHHHHH,1
"@Ra_Ria_Rana Pak,sholat'ud bisa'wudhunya, yakin'Dtg,umarah,amanaH",1
"Geng lobai ni sampai bila entah dia nak memperbodohkan orang pakai hujah ni.

Kalau fungsi Hadi Awang cuma sekadar https://t.co/pLOukjZshL",1
@ReflyHZ Kalo media boleh netral lagi..berarti yg ketahuan BODOHnya nanti itu bukan rakyat tapi PEMIMPINnya...lupa https://t.co/Pas5FUv4FJ,1
"Aku Nggak Ngetop, tetapi Punya teman Baik. Aku nggak Kaya, tetapi Aku Punya Segala yang Aku Butuhkan. Aku Mungkin N https://t.co/204Yo0lSMj",1
Pelancau ni bodo :),1
Wehh aku lagi 3 hari nak tgk endgame pastu babilah ada org just tweet some important events that happened in endgam https://t.co/n4YikemqZh,1
"Orang kaya butoh. Duit pun dari keturunan, kerabat, kroni tapi acah macam start from zero. Nak sembang hidup susah https://t.co/GC4ZWabxF2",1
"Eyy aku pun penin, janganla dok kalut takbalas ws dia pegi call nya. Kecoh betul la alamak",1
"@bdgfess ""jujur aku ga syg sama kamu""  anjinggg kalo ga syg ngapain macarin gua babiii",1
@isinyasampahda mamii sayang papi nggak [ngak] gdebukk [gpp biar kmu marah],1
